"Activities" "ID" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
"STANDING" 7 0.27667905 -0.01687293 -0.10388605 0.94058092 0.09407899 0.19636669 0.075211215 0.016125208 0.006830373 -0.014749484 -0.085040136 0.11956746 -0.098698325 -0.039598392 -0.054783773 -0.99214673 -0.99214673 -0.99026071 -0.98006091 -0.99610586 -0.99575306 -0.98377591 -0.98219543 -0.0073979128 0.16659879 0.094456764 -0.99490493 -0.98424346 -0.98678633 0.15034585 0.022522665 -0.26091779 -0.99105136 -0.99259879 -0.991942 -0.23318464 -0.27082772 -0.2091555 -0.98406036 0.17672506 -0.9895116 0.35076161 -0.99171475 -0.28449639 -0.99649017 0.76434471 -0.99623911 -0.98574707 -0.98077171 -0.99804341 -0.99848632 -0.99167106 -0.99453848 -0.98480806 -0.98802358 -0.99086798 -0.99139431 -0.98789962 -0.99407162 -0.99580813 -0.99610472 -0.98574371 -0.98574371 -0.99108705 -0.98468044 -0.99703779 -0.9963978 -0.98669845 -0.98047008 -0.99455434 -0.98667876 -0.9876741 -0.99078964 -0.99063257 -0.98754522 -0.98816932 -0.99248645 -0.98290839 -0.99787739
"STANDING" 8 0.28260893 -0.021325661 -0.11176201 0.81592521 0.11779989 0.44798352 0.079193431 -0.002866095 -0.016272087 -0.024369558 -0.089964657 0.099143175 -0.10094401 -0.048112768 -0.047395259 -0.98556399 -0.98556399 -0.98810357 -0.98687666 -0.99364057 -0.99016405 -0.97605329 -0.97733983 -0.27789428 -0.068003539 0.14911418 -0.99191659 -0.98368944 -0.98314068 0.22828695 0.15038395 0.14337839 -0.99203937 -0.98472338 -0.98286485 0.073682117 -0.23066818 -0.17121729 -0.98162389 0.1164202 -0.98961757 0.51711919 -0.98220179 -0.42713342 -0.99388617 0.22752706 -0.99034494 -0.97627216 -0.9734375 -0.99416182 -0.99594621 -0.98213707 -0.99227323 -0.98531403 -0.98531939 -0.99330959 -0.98141489 -0.98160395 -0.99396526 -0.99258936 -0.99257228 -0.97685504 -0.97685504 -0.99019653 -0.97373039 -0.99437281 -0.99027949 -0.97678651 -0.97224708 -0.99342722 -0.98876096 -0.986012 -0.9936413 -0.97957729 -0.98267709 -0.97655949 -0.98967272 -0.97272949 -0.99518389
"STANDING" 9 0.28118452 -0.015164908 -0.099784908 0.92307866 -0.30195254 -0.12389241 0.074322285 0.012565812 -0.0042033236 -0.028338775 -0.073427055 0.088528243 -0.10086279 -0.032053242 -0.04575889 -0.98458364 -0.98458364 -0.98840071 -0.98510819 -0.99197872 -0.99332448 -0.97830319 -0.9810521 0.02175729 -0.044743845 -0.0055041732 -0.99092188 -0.98330276 -0.98631177 0.11663678 -0.12788124 -0.019859866 -0.98953333 -0.98064633 -0.97685679 0.091319467 -0.11818081 -0.1280382 -0.9853379 0.095612707 -0.99019406 -0.037063289 -0.98189309 -0.050637446 -0.98570998 -0.14634294 -0.99490891 -0.97874955 -0.9721876 -0.99800724 -0.99679081 -0.98426459 -0.9905712 -0.98430257 -0.98703934 -0.9927182 -0.98101699 -0.97773608 -0.99117691 -0.98779055 -0.98715869 -0.98509773 -0.98509773 -0.98948918 -0.97963679 -0.98479671 -0.99568496 -0.97923211 -0.96849038 -0.99096978 -0.986838 -0.98611594 -0.99374303 -0.98129392 -0.97992414 -0.98617161 -0.98692995 -0.98131591 -0.98421883
"STANDING" 10 0.28028069 -0.017439161 -0.10651842 0.92502175 0.1028772 0.24186063 0.075867781 0.0073499384 0.0048590923 -0.028935671 -0.071443698 0.084218779 -0.099440565 -0.03858998 -0.05665358 -0.99435308 -0.99435308 -0.99156576 -0.99632347 -0.99714156 -0.99709501 -0.98351886 -0.98745623 -0.068280406 0.2021828 0.3946063 -0.99686045 -0.98484696 -0.98593356 0.35001567 0.0022098023 0.10876069 -0.99625463 -0.99574177 -0.99367014 0.18252581 0.093303625 0.10557248 -0.993344 0.55572233 -0.99054213 0.27797019 -0.99710499 0.49955201 -0.9974934 0.34066206 -0.99741538 -0.98536343 -0.98972923 -0.99627159 -0.99525936 -0.99698706 -0.99682829 -0.98567458 -0.98845107 -0.99731575 -0.99587391 -0.99470721 -0.99639501 -0.99670012 -0.99544156 -0.99381333 -0.99381333 -0.99126859 -0.99746897 -0.99766996 -0.99750986 -0.98625759 -0.99134826 -0.99705679 -0.98786904 -0.98963961 -0.99763576 -0.99590883 -0.9955427 -0.99418862 -0.99102235 -0.99816915 -0.99777005
"STANDING" 11 0.27820364 -0.016106257 -0.11052199 0.94148344 -0.067535938 0.23979507 0.072760079 0.015726035 0.006743874 -0.027824417 -0.073525209 0.082968956 -0.09876697 -0.041473886 -0.053663376 -0.99525408 -0.99525408 -1 -0.99665876 -0.99971555 -0.99959034 -0.99372741 -0.99303915 0.095469795 0.024408477 0.086198623 -0.99872489 -0.99698228 -0.99812583 0.43962888 0.12096852 0.30307466 -0.99873103 -0.99734172 -0.99615783 -0.02667552 -0.51882536 0.32913631 -0.99785854 0.09450737 -1 0.36363454 -0.99875817 0.23241762 -0.9994336 0.23755247 -0.99971749 -0.99292395 -0.98669942 -0.99870239 -0.99574698 -0.9897285 -0.99876399 -0.99562243 -0.99945147 -0.99799073 -0.99489988 -0.99701204 -0.99988263 -0.99952544 -0.99643808 -0.99633411 -0.99633411 -1 -0.99824378 -0.99938182 -0.99978723 -0.99181313 -0.98316869 -0.99891908 -0.99421135 -0.99952729 -0.99769219 -0.99354777 -0.99761651 -0.99487481 -0.99875387 -0.99796001 -0.9989842
"STANDING" 12 0.27556818 -0.016979698 -0.11142918 0.95359464 -0.26348997 -0.011425851 0.076113384 0.01842771 -0.0060482131 -0.029461913 -0.084376762 0.10074789 -0.097122835 -0.039561886 -0.054821896 -0.99797237 -0.99797237 -0.99645316 -0.993472 -0.99869585 -0.99720497 -0.99029766 -0.99669495 -0.020005744 0.21234796 0.46552508 -0.9966077 -0.9930446 -0.99488302 0.15322251 -0.0085673308 0.23363094 -0.99517802 -0.9982421 -0.995936 0.047905446 -0.19412723 0.073319687 -0.99989278 0.66003688 -0.99947946 0.60844786 -0.99720378 -0.056741167 -0.99957244 0.66715565 -0.99781139 -0.9905223 -0.99762104 -0.9987486 -0.99585747 -0.99422799 -0.99667367 -0.99275996 -0.99654064 -0.99590036 -0.99754503 -0.99504298 -0.99662474 -0.99929097 -0.99715752 -0.99879494 -0.99879494 -0.99991721 -0.99528437 -0.99967043 -0.99809595 -0.99012472 -0.9976144 -0.9970498 -0.99288054 -0.99692498 -0.99606208 -0.99703422 -0.99502512 -0.99727464 -0.99958203 -0.99453695 -0.99956029
"STANDING" 13 0.27746102 -0.01584543 -0.10639347 0.88675759 -0.42075175 0.061267268 0.076517346 0.010128253 -0.013201935 -0.02648868 -0.074340759 0.082382273 -0.10172432 -0.038908867 -0.051866697 -0.9863763 -0.9863763 -0.98787803 -0.98864889 -0.99388532 -0.99360857 -0.97619194 -0.98349138 0.24346025 -0.040244128 0.062396995 -0.9903802 -0.98112071 -0.9878848 0.42711219 0.029248816 0.072280555 -0.98712175 -0.99138461 -0.98741471 -0.19006498 -0.047763183 -0.11584666 -0.98525593 0.12210736 -0.99007226 0.41450305 -0.99114474 0.067331992 -0.9943382 0.40921793 -0.99502745 -0.97159341 -0.97872472 -0.99613717 -0.98906538 -0.98159227 -0.98961731 -0.98141948 -0.9894596 -0.9901469 -0.99118254 -0.9850075 -0.99147383 -0.99380568 -0.99351864 -0.98543415 -0.98543415 -0.99101282 -0.99072753 -0.99488451 -0.9957038 -0.96998062 -0.97662314 -0.98961906 -0.98315624 -0.98952152 -0.99105611 -0.99102057 -0.98539447 -0.98677206 -0.99098238 -0.99184283 -0.99576015
"STANDING" 14 0.27010097 -0.023550544 -0.10116623 0.92560608 -0.32472455 0.10031865 0.079867886 -0.0042973046 -0.015417346 -0.03420405 -0.078651817 0.10394447 -0.089755318 -0.053473473 -0.033632974 -0.97741716 -0.97741716 -0.98360291 -0.97146144 -0.98662127 -0.98379657 -0.96507895 -0.97903236 -0.13408176 -0.14290776 0.20572499 -0.98111835 -0.98108709 -0.98484399 0.19990329 -0.31419778 0.10852862 -0.97646877 -0.97423517 -0.96455441 -0.084897918 -0.12038796 -0.091826365 -0.97603656 0.069506925 -0.98537514 0.43434196 -0.96858633 -0.01227742 -0.98673339 0.070748742 -0.98775338 -0.95635912 -0.97731454 -0.99671776 -0.98920671 -0.98270226 -0.98269958 -0.98125651 -0.98618112 -0.98098724 -0.96977887 -0.9643119 -0.984435 -0.98582059 -0.98519704 -0.97595019 -0.97595019 -0.9874064 -0.96410275 -0.98626779 -0.98971662 -0.95381342 -0.97711257 -0.98638398 -0.98282643 -0.98591992 -0.98234899 -0.96736424 -0.96731076 -0.97852139 -0.98950913 -0.96690893 -0.98616683
"STANDING" 15 0.27568858 -0.030012935 -0.10448052 0.96088357 -0.084486048 0.16181761 0.072194441 0.011464882 0.028681526 -0.021044312 -0.058174522 0.12461738 -0.10039997 -0.030943786 -0.067480287 -0.96948485 -0.96948485 -0.98761803 -0.95866386 -0.98553733 -0.99227567 -0.97336724 -0.96930237 0.069620643 -0.13969449 0.0041045562 -0.99111557 -0.98021204 -0.98667002 0.3636646 -0.041879908 0.019650174 -0.95926003 -0.9767685 -0.97035575 -0.2849082 -0.21558684 -0.11836043 -0.97951813 -0.025038471 -0.99098036 0.39912639 -0.97156367 -0.00123973 -0.98095855 -0.029328634 -0.99381486 -0.96528295 -0.95308001 -0.99515882 -0.96881634 -0.9835326 -0.99082088 -0.98094361 -0.98916776 -0.96391708 -0.97352284 -0.96849029 -0.97029504 -0.98856409 -0.98660979 -0.97871821 -0.97871821 -0.99247257 -0.96940726 -0.98128449 -0.99451939 -0.96251803 -0.94734124 -0.99126626 -0.98332595 -0.99035556 -0.9654103 -0.97172894 -0.97056214 -0.98041198 -0.99379173 -0.97292988 -0.98265951
"STANDING" 16 0.28098394 -0.0082996595 -0.124802 0.97268865 -0.078279311 0.085534245 0.07523437 0.024102829 0.0058985495 -0.029782454 -0.084441197 0.096490556 -0.10447315 -0.035669822 -0.056937024 -0.96020397 -0.96020397 -0.96108274 -0.94340202 -0.95000914 -0.98277272 -0.91788849 -0.95247188 0.20854396 -0.096192414 0.35366861 -0.97507611 -0.93893768 -0.95084232 0.22170909 -0.30503804 0.097449846 -0.95062996 -0.93307086 -0.87582458 0.068142304 -0.019804698 -0.02641465 -0.94615294 0.019721453 -0.94530437 -0.19136802 -0.91468213 -0.087233829 -0.93678894 -0.35263133 -0.98735632 -0.91652603 -0.95720593 -0.99797588 -0.98328607 -0.97330148 -0.97389326 -0.93666193 -0.9560562 -0.96643615 -0.93919377 -0.89316923 -0.95422878 -0.9466165 -0.89788023 -0.94737545 -0.94737545 -0.94468921 -0.90469497 -0.92475652 -0.9897063 -0.92002705 -0.96308996 -0.97485901 -0.93835724 -0.95975941 -0.97169353 -0.94368067 -0.90921392 -0.95517917 -0.94242315 -0.91391161 -0.91562521
"STANDING" 17 0.2743897 -0.016128408 -0.10930551 0.95639164 -0.18542778 0.13625522 0.075613288 0.0057686197 0.0029250804 -0.026786168 -0.073505481 0.086267009 -0.10030203 -0.035539966 -0.053959256 -0.99626151 -0.99626151 -0.99414534 -0.99344172 -0.99599391 -0.99775337 -0.98833196 -0.99183816 0.060356756 0.37797511 0.15345021 -0.99682765 -0.98729978 -0.99282542 0.28035534 0.12007626 0.1694431 -0.99130391 -0.99376553 -0.9937384 -0.00041905503 -0.09043551 0.36595858 -0.99402975 0.55548871 -0.99471873 0.65882183 -0.99465676 0.19489868 -0.99745636 0.5067208 -0.99829616 -0.99213329 -0.98920277 -0.9966697 -0.99860898 -0.99390018 -0.99667136 -0.98793488 -0.99354064 -0.9933417 -0.99230564 -0.99553761 -0.99374697 -0.99698214 -0.99339672 -0.99468622 -0.99468622 -0.99570616 -0.99358411 -0.99734165 -0.99856345 -0.99404496 -0.98746134 -0.99675478 -0.9896943 -0.99267816 -0.99393937 -0.99140121 -0.99672934 -0.9951161 -0.99624376 -0.9936878 -0.99696221
"STANDING" 18 0.27720682 -0.015430554 -0.1079313 0.96161605 -0.11736972 -0.15963143 0.08134061 0.034407739 0.030391357 -0.037130847 -0.060316224 0.066011887 -0.091901992 -0.047607864 -0.052938935 -0.97581759 -0.97581759 -0.98833753 -0.97251825 -0.99295163 -0.99162337 -0.9707326 -0.96507311 -0.049859176 0.087566952 0.20466889 -0.99003758 -0.98873708 -0.9831964 0.32186706 -0.059483208 0.27514918 -0.97530817 -0.98731731 -0.98993445 -0.44777113 -0.15081313 -0.21915313 -0.97577741 0.037869197 -0.99003725 0.22383737 -0.98545094 -0.34510993 -0.99427545 0.51201458 -0.99328996 -0.96631373 -0.95077485 -0.99471639 -0.9787731 -0.95850535 -0.99066426 -0.98883505 -0.98560696 -0.97244969 -0.98467696 -0.98732618 -0.98872908 -0.99339725 -0.99499539 -0.97035545 -0.97035545 -0.99113839 -0.9778707 -0.99460071 -0.99405344 -0.96509739 -0.94603134 -0.99232776 -0.98976143 -0.98657707 -0.97197222 -0.98317559 -0.9874391 -0.97073497 -0.99143761 -0.97673159 -0.99491714
"STANDING" 19 0.27524866 -0.011497841 -0.094792493 0.97346851 -0.092554253 0.077703908 0.072179542 0.025991194 -0.011688294 -0.025346538 -0.082816329 0.084001928 -0.099540278 -0.042877053 -0.05156554 -0.98495812 -0.98495812 -0.99143331 -0.98790849 -0.9956287 -0.99683756 -0.97704119 -0.98403466 0.24917784 0.28583562 0.12203489 -0.99618082 -0.98337702 -0.98819421 0.43434961 0.048105472 -0.044413954 -0.98426739 -0.99535137 -0.99224728 -0.42148647 -0.14099321 0.19530026 -0.9857875 0.16438455 -0.99084989 0.29054046 -0.98839047 -0.36293548 -0.99636427 0.4813664 -0.9977901 -0.97618324 -0.98119362 -0.99781498 -0.98835294 -0.9702118 -0.997021 -0.98523919 -0.98860857 -0.98276281 -0.99473809 -0.992432 -0.99136445 -0.99720004 -0.99386163 -0.98594359 -0.98594359 -0.99162175 -0.98303667 -0.99644231 -0.99830222 -0.97611375 -0.97998774 -0.99853443 -0.98909162 -0.98736425 -0.98246107 -0.99429513 -0.99306466 -0.98719114 -0.99103671 -0.9822775 -0.99641726
"STANDING" 20 0.27755079 -0.014363712 -0.10170465 0.96232247 -0.057443663 0.15371092 0.079625913 0.013084023 0.01062604 -0.028827855 -0.061001487 0.077427207 -0.10774434 -0.039079808 -0.064093836 -0.99017117 -0.99017117 -0.99263836 -0.97709094 -0.99033732 -0.99124353 -0.98985245 -0.98888705 -0.078398076 0.11610213 0.13101941 -0.98977722 -0.99137933 -0.99088523 0.094669966 0.041080455 0.27738442 -0.97161194 -0.98571137 -0.98267306 -0.17281641 -0.35028038 0.10924342 -0.99584348 0.46402969 -0.99330481 0.29203659 -0.97952077 -0.19999167 -0.99154388 0.20002373 -0.99230033 -0.99078411 -0.98547096 -0.99745174 -0.99581376 -0.99692129 -0.98973216 -0.99247589 -0.99307367 -0.97451997 -0.98378139 -0.98470236 -0.98434498 -0.99157647 -0.99189986 -0.99588158 -0.99588158 -0.99407434 -0.97514605 -0.99176488 -0.99269428 -0.99078466 -0.98358071 -0.99058682 -0.99466855 -0.99400309 -0.97543524 -0.98265722 -0.98674546 -0.99566953 -0.99399854 -0.97618934 -0.99228142
"STANDING" 21 0.27908529 -0.014527239 -0.050380306 0.95995042 -0.228945 -0.045308124 0.073588267 0.029060586 0.048787651 -0.029146596 -0.029380022 0.080907578 -0.093170378 -0.052593136 -0.042669624 -0.91935736 -0.91935736 -0.95554601 -0.92712269 -0.96417335 -0.95651737 -0.89233941 -0.91679558 -0.11694457 -0.1144996 -0.0079162847 -0.94943751 -0.91612041 -0.94773636 -0.16689406 -0.57260359 -0.27617746 -0.91082218 -0.94213665 -0.94013892 -0.4891842 -0.36191922 -0.20624158 -0.90405287 -0.051322635 -0.91486163 -0.49437518 -0.92009139 -0.29644767 -0.95727606 -0.44511727 -0.96602636 -0.88808889 -0.87841157 -0.99919235 -0.99698019 -0.95744233 -0.94790634 -0.90475967 -0.95383418 -0.92309655 -0.93705231 -0.94306047 -0.93528613 -0.96784366 -0.95907144 -0.88095146 -0.88095146 -0.89982284 -0.90183116 -0.95069899 -0.97058665 -0.89190069 -0.86789771 -0.95085746 -0.89848859 -0.95851926 -0.92705988 -0.93441501 -0.94911346 -0.88666046 -0.88163661 -0.90641811 -0.94577618
"STANDING" 22 0.27840853 -0.018139951 -0.11446171 0.96589691 -0.18323266 0.065613367 0.075349083 0.018293815 -0.00073579361 -0.025003633 -0.055942528 0.072190562 -0.095465627 -0.040623707 -0.042235036 -0.98743953 -0.98743953 -0.98879976 -0.97957581 -0.99347746 -0.99677231 -0.97187852 -0.9841088 0.15267988 -0.30494157 0.31917106 -0.99526268 -0.9823315 -0.98298103 0.38835663 -0.1692869 0.12062452 -0.9755005 -0.99459285 -0.98153553 -0.51396218 -0.21888032 -0.033980261 -0.9851821 0.23822276 -0.98762722 0.15587721 -0.98208273 -0.44720441 -0.99390992 -0.15653227 -0.99707672 -0.96735924 -0.98524537 -0.99848557 -0.97787137 -0.98312154 -0.99494297 -0.98324182 -0.9851016 -0.97601002 -0.99431202 -0.98011812 -0.98466294 -0.99656416 -0.99262916 -0.98443565 -0.98443565 -0.98853259 -0.9749072 -0.99242997 -0.99715277 -0.96603781 -0.98632036 -0.99497893 -0.98572041 -0.98572122 -0.97627547 -0.99407798 -0.98127351 -0.9852885 -0.98853912 -0.97439316 -0.99064645
"STANDING" 23 0.28053507 -0.013915616 -0.12903385 0.9606948 -0.22087198 0.020464222 0.076172501 0.018327987 -0.0024077963 -0.057322939 -0.070468938 0.090703679 -0.096620804 -0.031397817 -0.050812329 -0.97548191 -0.97548191 -0.98571489 -0.95527881 -0.98735281 -0.99465793 -0.95469653 -0.98012301 0.051815048 -0.16676333 -0.1792906 -0.99302502 -0.96740134 -0.98711309 0.34329608 -0.37511238 -0.25499702 -0.95546478 -0.97785219 -0.96353078 -0.62966986 -0.40474124 -0.39903351 -0.97273729 -0.20513374 -0.98022587 0.11850673 -0.95320362 -0.68301982 -0.98258499 -0.33986006 -0.99590692 -0.94955112 -0.97658842 -0.9968152 -0.99549883 -0.97002856 -0.99334228 -0.96540858 -0.98925534 -0.94864618 -0.97386715 -0.95940778 -0.97567957 -0.98875132 -0.98127898 -0.96899859 -0.96899859 -0.98082014 -0.92386577 -0.98096299 -0.99651445 -0.94902533 -0.97535434 -0.99434855 -0.96538182 -0.98999698 -0.94761372 -0.97169043 -0.96159918 -0.97048326 -0.98002449 -0.91992291 -0.97976245
"STANDING" 24 0.27828741 -0.041062112 -0.12674096 0.96082791 -0.17769138 0.11196797 0.074901797 0.097320494 0.0075065192 -0.00088516536 -0.12500956 0.12025107 -0.030195473 -0.049336096 -0.045749584 -0.91466716 -0.91466716 -0.97170675 -0.79825087 -0.9535689 -0.98574333 -0.81810785 -0.97099468 0.012555245 -0.38907556 -0.057576089 -0.98236412 -0.92267772 -0.98114143 0.15813447 -0.51645227 -0.013188629 -0.71582364 -0.96498047 -0.94475079 -0.4490779 -0.2674933 -0.33224417 -0.8784282 -0.34526658 -0.94996443 -0.23970105 -0.77517454 -0.46345607 -0.91770161 -0.47553178 -0.98938259 -0.78080189 -0.96099763 -0.99806972 -0.97641278 -0.97575754 -0.98281294 -0.92631494 -0.98441032 -0.68941589 -0.96254402 -0.93727017 -0.86049354 -0.98116944 -0.96708136 -0.86280043 -0.86280043 -0.94904879 -0.63985473 -0.90932231 -0.99121817 -0.77585776 -0.95756331 -0.98492547 -0.93668609 -0.98641004 -0.68723573 -0.96125003 -0.94046728 -0.87473433 -0.94635457 -0.62504319 -0.90492483
"STANDING" 25 0.2717213 -0.022133828 -0.11231708 0.86341 -0.2579307 -0.35518246 0.071374844 0.008138565 -0.0074988001 -0.026155992 -0.081566268 0.092136037 -0.091729126 -0.038593556 -0.060634744 -0.98711891 -0.98711891 -0.99081936 -0.98455028 -0.9913463 -0.99197706 -0.98218781 -0.98530532 -0.036980761 0.027874873 -0.056525448 -0.99194341 -0.9849775 -0.9909868 0.12353628 -0.12165948 -0.036221332 -0.98512051 -0.98472457 -0.98462278 -0.14770628 -0.29088964 -0.047553166 -0.99041672 0.12526802 -0.99504828 0.20685889 -0.98425365 -0.065556593 -0.99144518 0.080381622 -0.99351927 -0.98272374 -0.97987648 -0.99581501 -0.99395315 -0.99570686 -0.99199262 -0.9851117 -0.99277997 -0.98706272 -0.98301921 -0.98547204 -0.99237492 -0.98943047 -0.9915099 -0.99019834 -0.99019834 -0.99555058 -0.98196875 -0.99144731 -0.99421579 -0.98300364 -0.97732759 -0.99276292 -0.98635531 -0.99319523 -0.9876131 -0.98202245 -0.98696762 -0.99055931 -0.99504084 -0.98322278 -0.99164766
"STANDING" 26 0.30689881 0.021220823 -0.12531156 0.95756462 -0.20546714 0.046615816 0.067904969 -0.10785408 0.035270336 -0.057610411 -0.12432453 -0.083789845 -0.048231199 -0.084427538 0.0097427739 -0.83889166 -0.83889166 -0.94349233 -0.80716043 -0.94518691 -0.94829115 -0.75834988 -0.89982859 -0.31745982 -0.28938792 -0.56401085 -0.95169043 -0.91171029 -0.95979912 0.10203661 -0.41718274 -0.26908022 -0.82182542 -0.93030524 -0.89638813 -0.49522073 0.0075977038 0.2354179 -0.82240038 -0.52316434 -0.94318062 0.19750861 -0.89197945 -0.40348924 -0.95535324 0.070576111 -0.94857661 -0.67994475 -0.78277866 -0.90978252 -0.76313547 -0.83686727 -0.95355624 -0.91426302 -0.96568612 -0.80110163 -0.93088798 -0.91758034 -0.91181736 -0.96167205 -0.95305414 -0.75348764 -0.75348764 -0.94899113 -0.85802433 -0.95486529 -0.94850775 -0.66385461 -0.75001283 -0.96012215 -0.92392091 -0.97038749 -0.79884808 -0.93163672 -0.93335985 -0.75905174 -0.95670039 -0.86073326 -0.95698961
"STANDING" 27 0.27737146 -0.014028328 -0.1116872 0.96073973 0.059108714 -0.10607867 0.076650585 -0.0021855229 0.038340397 -0.026819689 -0.071240514 0.092092631 -0.091738164 -0.038865027 -0.055046158 -0.98653263 -0.98653263 -0.99481151 -0.98552267 -0.99418956 -0.99542204 -0.97586003 -0.98048267 -0.19767616 0.17826392 0.3154858 -0.99592888 -0.98669553 -0.99272476 0.10207187 0.32147994 -0.23149614 -0.98259062 -0.98971535 -0.99144092 -0.16271387 -0.357181 -0.13004689 -0.9862203 -0.017079032 -0.99530635 0.47910958 -0.9881912 -0.26593953 -0.9947833 0.23405977 -0.9959199 -0.97294227 -0.97839641 -0.99597668 -0.97838715 -0.97487212 -0.99587835 -0.988187 -0.99461933 -0.98343862 -0.98796788 -0.9919246 -0.99154371 -0.99378005 -0.99525761 -0.98532882 -0.98532882 -0.99482587 -0.98464389 -0.99504797 -0.99607766 -0.97203431 -0.97786808 -0.99616839 -0.9912541 -0.99523365 -0.98370928 -0.98692539 -0.99272374 -0.98595235 -0.99216724 -0.98464193 -0.99543406
"STANDING" 28 0.27664734 -0.017645708 -0.10659166 0.9077178 -0.19754509 -0.2786314 0.078607485 0.01411593 -0.010873624 -0.028152863 -0.074979676 0.087997295 -0.096090978 -0.037627298 -0.058814082 -0.99715201 -0.99715201 -0.99657965 -0.99606202 -0.99793147 -0.99495291 -0.98906715 -0.99580718 -0.034469296 0.17316996 0.48021325 -0.99528057 -0.99142656 -0.99624361 0.26080431 0.17167244 0.25272421 -0.99328476 -0.99659553 -0.99587768 -0.13504717 0.13233806 0.2428651 -0.99861456 0.33438013 -0.99765391 0.49227124 -0.99567879 0.056824124 -0.99871149 0.41364366 -0.99563238 -0.989836 -0.9966943 -0.99564278 -0.99508298 -0.996838 -0.99552204 -0.99152868 -0.9974228 -0.99390407 -0.99684481 -0.99617324 -0.99588297 -0.99788364 -0.99755627 -0.99665801 -0.99665801 -0.99803194 -0.99464878 -0.99888383 -0.99588583 -0.98979865 -0.99672002 -0.99623746 -0.99226821 -0.99721339 -0.99402872 -0.99696436 -0.99655384 -0.99485959 -0.99704244 -0.99459346 -0.99891376
"STANDING" 29 0.44353687 0.070352177 -0.00042978307 0.87591506 -0.3666362 -0.085543418 -0.02791243 -0.24354697 -0.25758549 -0.027359295 -0.1479327 -0.02627089 -0.12900125 -0.025054524 -0.037065925 -0.70788952 -0.70788952 -0.98052383 -0.88190481 -0.98467285 -0.86361589 -0.62956851 -0.70854567 -0.44064957 -0.055070622 -0.11838912 -0.98828081 -0.96937272 -0.97841162 -0.067155189 -0.18776369 0.12699351 -0.9108975 -0.96717397 -0.94175984 -0.49051653 -0.40208785 -0.52097053 -0.5898733 -0.27866022 -0.97656612 -0.0053854278 -0.94550269 -0.36973121 -0.98435167 -0.21336688 -0.83059078 -0.4963018 -0.56894867 -0.65407991 -0.55358278 -0.46892204 -0.98814948 -0.97103813 -0.9824901 -0.88635951 -0.95748056 -0.92252077 -0.97358948 -0.98887119 -0.98097352 -0.43767935 -0.43767935 -0.97506015 -0.91101316 -0.98395348 -0.81886774 -0.46814611 -0.53528886 -0.98903794 -0.97546225 -0.98544628 -0.88255269 -0.95253486 -0.92388411 -0.45492378 -0.97144224 -0.90642776 -0.98411959
